time,ride_id,segment_id,elevation,latitude,longitude,ambient_temp_C,heart_rate_bpm,cadence_rpm,is_original_row,elapsed_time,delta_time,delta_dist_ft,heading,speed,speed_saturated,is_cruising,delta_ele_ft,grade,grade_saturated,elapsed_ascent,elapsed_descent,elapsed_elevation,filt_ambient_temp_C,filt_heart_rate_bpm,filt_cadence_rpm,filt_speed,filt_speed_saturated,filt_grade,filt_grade_saturated,inst_power
2019-06-04 12:26:16+00:00,0x5cf66368,0.0,709.0241,39.948636,-83.009185,,,,True,1.0,1.0,0.0,,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.266697648674835,5.266697648674835,-0.1235886009716447,-0.1235886009716447,14.056669185551115
2019-06-04 12:26:17+00:00,0x5cf66368,0.0,709.0241,39.948712,-83.009125,,,,True,2.0,1.0,32.40835987542481,51.709836805499066,22.09660900597146,22.09660900597146,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.787966768094917,5.787966768094917,-0.1801711580244069,-0.1801711580244069,14.539407367418626
2019-06-04 12:26:18+00:00,0x5cf66368,0.0,709.3522,39.948761,-83.009087,,,,True,3.0,1.0,20.79642313363477,52.20605699714805,14.179379409296438,14.179379409296438,True,0.3281000000000631,1.577675150634032,1.577675150634032,0.3281000000000631,0.0,0.3281000000000631,,,,6.072355378679251,6.072355378679251,-0.2339735217727449,-0.2339735217727449,14.032940051428044
2019-06-04 12:26:19+00:00,0x5cf66368,0.0,709.3522,39.948815,-83.009052,,,,True,4.0,1.0,21.99777838021344,57.05078488852179,14.998485259236434,14.998485259236434,True,0.0,0.0,0.0,0.3281000000000631,0.0,0.3281000000000631,,,,6.138499954017278,6.138499954017278,-0.2797291419898607,-0.2797291419898607,12.825148950138788
2019-06-04 12:26:20+00:00,0x5cf66368,0.0,709.18815,39.9488295,-83.009035,,,,,5.0,1.0,7.112420972211429,40.46222749046246,4.849377935598702,4.849377935598702,False,-0.1640500000000884,-2.306528264300435,-2.306528264300435,0.3281000000000631,0.1640500000000884,0.4921500000001515,,,,6.0324500847978015,6.0324500847978015,-0.312959139770751,-0.312959139770751,11.35399710905687
2019-06-04 12:26:21+00:00,0x5cf66368,0.0,709.0241,39.948844,-83.009018,,,,True,6.0,1.0,7.112420299188113,40.46222749046246,4.849377476719168,4.849377476719168,False,-0.1640499999999747,-2.3065284825574937,-2.3065284825574937,0.3281000000000631,0.3281000000000631,0.6562000000001262,,,,5.782370371164902,5.782370371164902,-0.3304107314056139,-0.3304107314056139,9.930520233343389
2019-06-04 12:26:22+00:00,0x5cf66368,0.0,709.0241,39.948847,-83.00901333333333,,,,,7.0,1.0,1.7032860832625782,32.73522625447102,1.1613314204063034,1.1613314204063034,False,0.0,0.0,0.0,0.3281000000000631,0.3281000000000631,0.6562000000001262,,,,5.436564710707908,5.436564710707908,-0.3303756335128402,-0.3303756335128402,8.818989534944896
2019-06-04 12:26:23+00:00,0x5cf66368,0.0,709.0241,39.94885,-83.00900866666666,,,,,8.0,1.0,1.7032860379133736,32.73522625447102,1.161331389486391,1.161331389486391,False,0.0,0.0,0.0,0.3281000000000631,0.3281000000000631,0.6562000000001262,,,,5.058747976824432,5.058747976824432,-0.3128572817187159,-0.3128572817187159,8.180612032120113
2019-06-04 12:26:24+00:00,0x5cf66368,0.0,709.0241,39.948853,-83.009004,,,,,9.0,1.0,1.7032859913289222,32.73522633383562,1.1613313577242652,1.1613313577242652,False,0.0,0.0,0.0,0.3281000000000631,0.3281000000000631,0.6562000000001262,,,,4.717179770895003,4.717179770895003,-0.2713735405150128,-0.2713735405150128,8.273838620401314
2019-06-04 12:26:25+00:00,0x5cf66368,0.0,709.0241,39.948856,-83.00899933333334,,,,,10.0,1.0,1.703285950197165,32.73522625447102,1.1613313296798853,1.1613313296798853,False,0.0,0.0,0.0,0.3281000000000631,0.3281000000000631,0.6562000000001262,,,,4.480027765946167,4.480027765946167,-0.2017881736855985,-0.2017881736855985,9.263122267640211
2019-06-04 12:26:26+00:00,0x5cf66368,0.0,709.0241,39.948859,-83.00899466666667,,,,,11.0,1.0,1.7032859063390582,32.73522625447102,1.1613312997766303,1.1613312997766303,False,0.0,0.0,0.0,0.3281000000000631,0.3281000000000631,0.6562000000001262,,,,4.408562002369185,4.408562002369185,-0.1041008505388591,-0.1041008505388591,11.319722475936048
2019-06-04 12:26:27+00:00,0x5cf66368,0.0,709.0241,39.948862,-83.00899,,,,True,12.0,1.0,1.7032858624809488,32.73522625447102,1.1613312698733742,1.1613312698733742,False,0.0,0.0,0.0,0.3281000000000631,0.3281000000000631,0.6562000000001262,,,,4.550886488795052,4.550886488795052,0.0251861160018473,0.0251861160018473,14.933557251039604
2019-06-04 12:27:05+00:00,0x5cf66368,1.0,709.0241,39.948912,-83.008923,,,,True,50.0,1.0,26.15025709506748,36.73282666483887,17.82972074663692,17.82972074663692,True,0.0,0.0,0.0,0.3281000000000631,0.3281000000000631,0.6562000000001262,,,,4.8824924964112055,4.8824924964112055,0.1796653885234634,0.1796653885234634,20.3785055928034
2019-06-04 12:27:06+00:00,0x5cf66368,1.0,709.0241,39.9489155,-83.00894149999999,,,,,51.0,1.0,5.329159006214407,169.28687698008,3.633517504237096,3.633517504237096,False,0.0,0.0,0.0,0.3281000000000631,0.3281000000000631,0.6562000000001262,,,,5.322897643440865,5.322897643440865,0.3475205452279591,0.3475205452279591,27.52102960132744
