time,ride_id,segment_id,elevation,latitude,longitude,ambient_temp_C,heart_rate_bpm,cadence_rpm,is_original_row,elapsed_time,delta_time,delta_dist_ft,heading,speed,is_cruising,delta_ele_ft,grade,grade_saturated,elapsed_ascent,elapsed_descent,elapsed_elevation,filt_ambient_temp_C,filt_heart_rate_bpm,filt_cadence_rpm,filt_speed,filt_grade,filt_grade_saturated,inst_power
2020-05-13 21:47:25+00:00,0x5ebc6866,2.0,760.2077,40.02189,-83.093341,,,,True,648.0,1.0,21.63793954434148,251.71464817656593,14.753140598414648,True,-0.16404999999997472,-0.7581590643776213,-0.7581590643776213,40.35630000000003,52.16790000000003,92.52420000000006,,,,15.023152833342099,-0.695900802978101,-0.695900802978101,68.57563251240303
2020-05-13 21:47:26+00:00,0x5ebc6866,2.0,759.8796,40.02183,-83.093359,,,,True,649.0,1.0,22.459017075992733,253.30075575542398,15.312966188176864,True,-0.3281000000000631,-1.4608831672815337,-1.4608831672815337,40.35630000000003,52.496000000000095,92.85230000000013,,,,15.18003605072747,-0.7028465337484934,-0.7028465337484934,70.53020691936801
2020-05-13 21:47:27+00:00,0x5ebc6866,2.0,759.8796,40.021769,-83.093376,,,,True,650.0,1.0,22.754768385940622,254.42745640400193,15.514614808595878,True,0.0,0.0,0.0,40.35630000000003,52.496000000000095,92.85230000000013,,,,15.321870086813075,-0.6954441846357243,-0.6954441846357243,73.3896975704975
2020-05-13 21:47:28+00:00,0x5ebc6866,2.0,759.5515,40.021707,-83.093392,,,,True,651.0,1.0,23.055884036954115,255.52970591026082,15.719920934286897,True,-0.32809999999994943,-1.423064062406233,-1.423064062406233,40.35630000000003,52.824100000000044,93.18040000000008,,,,15.438221273188166,-0.670579230214605,-0.670579230214605,77.23654306694857
2020-05-13 21:47:29+00:00,0x5ebc6866,2.0,759.38745,40.021643,-83.093401,,,,,652.0,1.0,23.48304532089915,261.99527113793135,16.01116726424942,True,-0.1640500000000884,-0.6985891214632594,-0.6985891214632594,40.35630000000003,52.98815000000013,93.34445000000017,,,,15.521286738687618,-0.6287538735018725,-0.6287538735018725,81.89900032779184
2020-05-13 21:47:30+00:00,0x5ebc6866,2.0,759.2234000000001,40.021579,-83.09341,,,,True,653.0,1.0,23.483045573807022,261.99527113705415,16.011167436686605,True,-0.16404999999986103,-0.698589113938621,-0.698589113938621,40.35630000000003,53.15219999999999,93.50850000000003,,,,15.567281539765139,-0.5701987679204025,-0.5701987679204025,87.2740901828896
2020-05-13 21:47:31+00:00,0x5ebc6866,2.0,758.8953,40.021514,-83.093419,,,,True,654.0,1.0,23.84579386538348,262.11686069055025,16.25849581730692,True,-0.3281000000000631,-1.3759239967110515,-1.3759239967110515,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.577100601155276,-0.4987139432416826,-0.4987139432416826,93.04728935760474
2020-05-13 21:47:32+00:00,0x5ebc6866,2.0,758.8953,40.0214505,-83.093432,,,,,655.0,1.0,23.4486138924813,258.430027944152,15.987691290328161,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.554828991925467,-0.41935274492902963,-0.41935274492902963,98.8583383751659
2020-05-13 21:47:33+00:00,0x5ebc6866,2.0,758.8953,40.021387,-83.093445,,,,True,656.0,1.0,23.44861441601002,258.4300279564586,15.987691647279558,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.50771325891709,-0.3359954255404234,-0.3359954255404234,104.50302407293354
2020-05-13 21:47:34+00:00,0x5ebc6866,2.0,758.8953,40.021328,-83.093451,,,,True,657.0,1.0,21.589155447411876,264.1932730953945,14.719878714144462,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.444707637200313,-0.25485749304766764,-0.25485749304766764,109.6412035782919
2020-05-13 21:47:35+00:00,0x5ebc6866,2.0,758.8953,40.02126749999999,-83.093457,,,,,658.0,1.0,22.134764268995827,264.336293743191,15.09188472886079,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.374155562568646,-0.18202594621981483,-0.18202594621981483,113.95061549168396
2020-05-13 21:47:36+00:00,0x5ebc6866,2.0,758.8953,40.021207,-83.093463,,,,True,659.0,1.0,22.134764381554703,264.33629374253013,15.09188480560548,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.304851234853885,-0.12091934963239212,-0.12091934963239212,117.34099951963879
2020-05-13 21:47:37+00:00,0x5ebc6866,2.0,758.8953,40.021148,-83.093476,,,,True,660.0,1.0,21.828249110485263,257.5740571386994,14.882897120785406,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.243828433190183,-0.07208885984879107,-0.07208885984879107,119.91854837745669
2020-05-13 21:47:38+00:00,0x5ebc6866,2.0,758.8953,40.021088,-83.0934865,,,,,661.0,1.0,22.084486000818792,260.07375449120866,15.05760409146736,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.195718817188261,-0.03673930985643192,-0.03673930985643192,121.69482194599051
2020-05-13 21:47:39+00:00,0x5ebc6866,2.0,758.8953,40.021028,-83.093497,,,,True,662.0,1.0,22.0844863429873,260.07375449120866,15.05760432476407,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.163002135965678,-0.014848474265897485,-0.014848474265897485,122.73209427575169
2020-05-13 21:47:40+00:00,0x5ebc6866,2.0,758.8953,40.020966,-83.093505,,,,True,663.0,1.0,22.728579154004493,262.6476206455247,15.49675851409397,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.144528411527508,-0.003367125685606729,-0.003367125685606729,123.24867585387848
2020-05-13 21:47:41+00:00,0x5ebc6866,2.0,758.8953,40.020907,-83.093516,,,,True,664.0,1.0,21.742264545784426,259.4389893082385,14.824271281216655,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.136296908741425,0.0,0.0,123.3452706060378
2020-05-13 21:47:42+00:00,0x5ebc6866,2.0,758.8953,40.020846,-83.09353,,,,True,665.0,1.0,22.59471769522937,257.0740008692659,15.405489337656388,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.132096571516678,0.0,0.0,123.26373293927546
2020-05-13 21:47:43+00:00,0x5ebc6866,2.0,758.8953,40.0207855,-83.093541,,,,,666.0,1.0,22.28412556942141,259.69515353004965,15.19372197915096,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.125603126836292,0.0,0.0,123.13775859085419
2020-05-13 21:47:44+00:00,0x5ebc6866,2.0,758.8953,40.020725,-83.093552,,,,True,667.0,1.0,22.284125949804338,259.695153531234,15.193722238502957,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.111565527131598,0.0,0.0,122.86574741001893
2020-05-13 21:47:45+00:00,0x5ebc6866,2.0,758.8953,40.020665,-83.0935635,,,,,668.0,1.0,22.123331116640202,259.14989537036627,15.08408939770923,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.087933396622802,0.0,0.0,122.40881207278669
2020-05-13 21:47:46+00:00,0x5ebc6866,2.0,758.8953,40.020605,-83.093575,,,,True,669.0,1.0,22.123331524634803,259.14989537036627,15.084089675887366,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.055706816546154,0.0,0.0,121.78770341402227
2020-05-13 21:47:47+00:00,0x5ebc6866,2.0,758.8953,40.020545,-83.09359,,,,True,670.0,1.0,22.286345462809738,255.96375652888048,15.19523554282482,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,15.01573587032922,0.0,0.0,121.02054090166021
2020-05-13 21:47:48+00:00,0x5ebc6866,2.0,758.8953,40.020485,-83.093603,,,,True,671.0,1.0,22.18806597894046,257.7748773278288,15.128226803823043,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,14.968459919386603,0.0,0.0,120.11774177467812
2020-05-13 21:47:49+00:00,0x5ebc6866,2.0,758.8953,40.020426,-83.093614,,,,,672.0,1.0,21.7422676073928,259.4389893082385,14.82427336867691,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,14.913437056886243,0.0,0.0,119.07321930741678
2020-05-13 21:47:50+00:00,0x5ebc6866,2.0,758.8953,40.020367,-83.093625,,,,True,673.0,1.0,21.742267985793806,259.4389893082385,14.824273626677597,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,14.849122276697921,0.0,0.0,117.86074688880458
2020-05-13 21:47:51+00:00,0x5ebc6866,2.0,758.8953,40.020309,-83.093636,,,,True,674.0,1.0,21.381179903781508,259.26110289897775,14.578077207123755,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,14.772371561552575,0.0,0.0,116.42568732285011
2020-05-13 21:47:52+00:00,0x5ebc6866,2.0,758.8953,40.02025,-83.09365,,,,True,675.0,1.0,21.87647696882874,256.65127289313426,14.91577975147414,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,14.681347426869788,0.0,0.0,114.7403855723666
2020-05-13 21:47:53+00:00,0x5ebc6866,2.0,758.8953,40.020191999999994,-83.09366349999999,,,,,676.0,1.0,21.492688464436885,256.89721006464976,14.654105771206968,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,14.575351131700637,0.0,0.0,112.80048667026398
2020-05-13 21:47:54+00:00,0x5ebc6866,2.0,758.8953,40.020134,-83.093677,,,,True,677.0,1.0,21.492689023713805,256.8972100497831,14.654106152532139,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,14.452497014861791,0.0,0.0,110.58228263512964
2020-05-13 21:47:55+00:00,0x5ebc6866,2.0,758.8953,40.020075500000004,-83.0936845,,,,,678.0,1.0,21.444191776996668,262.69424047055134,14.621039847952275,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,14.311319416976568,0.0,0.0,108.07296334961983
2020-05-13 21:47:56+00:00,0x5ebc6866,2.0,758.8953,40.020017,-83.093692,,,,True,679.0,1.0,21.444191955187915,262.6942404577359,14.621039969446304,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,14.152541954454918,0.0,0.0,105.30108266177967
2020-05-13 21:47:57+00:00,0x5ebc6866,2.0,758.8953,40.019961,-83.093694,,,,,680.0,1.0,20.43718215179154,267.9545915162989,13.934442376221504,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,13.982085915826554,0.0,0.0,102.38389836688019
2020-05-13 21:47:58+00:00,0x5ebc6866,2.0,758.8953,40.019905,-83.093696,,,,True,681.0,1.0,20.437182164329304,267.9545915162989,13.93444238476998,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,13.80982300578591,0.0,0.0,99.49668572450317
2020-05-13 21:47:59+00:00,0x5ebc6866,2.0,758.8953,40.019852,-83.093685,,,,,682.0,1.0,19.57781260953719,281.7251120155819,13.34850859741172,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,13.649201527712274,0.0,0.0,96.85907741712583
2020-05-13 21:48:00+00:00,0x5ebc6866,2.0,758.8953,40.019799,-83.093674,,,,True,683.0,1.0,19.57781298250879,281.7251120155819,13.348508851710537,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,13.516945790148947,0.0,0.0,94.72630089791282
2020-05-13 21:48:01+00:00,0x5ebc6866,2.0,758.8953,40.019746999999995,-83.0936615,,,,,684.0,1.0,19.28906113865573,283.51656810459247,13.151632594537997,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,13.428266499164542,0.0,0.0,93.31580299459898
2020-05-13 21:48:02+00:00,0x5ebc6866,2.0,758.8953,40.019695,-83.093649,,,,True,685.0,1.0,19.28906161821585,283.51656810637166,13.151632921510807,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,13.395230486840706,0.0,0.0,92.79433402480365
2020-05-13 21:48:03+00:00,0x5ebc6866,2.0,758.8953,40.019645,-83.0936485,,,,,686.0,1.0,18.241197654960462,270.57293869621805,12.437180219291225,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,13.423698114521411,0.0,0.0,93.24356295005393
2020-05-13 21:48:04+00:00,0x5ebc6866,2.0,758.8953,40.019595,-83.093648,,,,True,687.0,1.0,18.241197653396572,270.57293869629945,12.437180218224936,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,13.512787495690688,0.0,0.0,94.659811033404
2020-05-13 21:48:05+00:00,0x5ebc6866,2.0,758.8953,40.019545,-83.093654,,,,True,688.0,1.0,18.317525881169075,263.1572265886533,12.489222191706189,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,13.654387763435153,0.0,0.0,96.94342698109503
2020-05-13 21:48:06+00:00,0x5ebc6866,2.0,758.8953,40.0194905,-83.093666,,,,,689.0,1.0,20.16300241064324,257.58255421123096,13.747501643620392,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,13.833393576134345,0.0,0.0,99.88815280882191
2020-05-13 21:48:07+00:00,0x5ebc6866,2.0,758.8953,40.019436,-83.093678,,,,True,690.0,1.0,20.163002860461564,257.58255421279966,13.747501950314703,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,14.028909209693248,0.0,0.0,103.17922998657153
2020-05-13 21:48:08+00:00,0x5ebc6866,2.0,758.8953,40.019375499999995,-83.0936885,,,,,691.0,1.0,22.265299207415843,260.15417763095974,15.180885823238075,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,14.218590266520573,0.0,0.0,106.44770232712537
2020-05-13 21:48:09+00:00,0x5ebc6866,2.0,758.8953,40.019315,-83.093699,,,,True,692.0,1.0,22.265299547802098,260.154177629826,15.180886055319611,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,14.382659210762498,0.0,0.0,109.33568515837854
2020-05-13 21:48:10+00:00,0x5ebc6866,2.0,758.8953,40.0192535,-83.09370799999999,,,,,693.0,1.0,22.57647619642822,261.6743496774767,15.39305195211015,True,0.0,0.0,0.0,40.35630000000003,53.48030000000006,93.83660000000009,,,,14.504898004772262,0.0,0.0,111.52446151500136
