total_distance_mi,total_weight_lbs,avg_cruising_speed,log_hours_since_last_ride,active_time_ratio,avg_climb_rate,distance_training_intensity,prior_training_load,year,best_power_4s,best_power_5s,best_power_10s,best_power_20s,best_power_30s,best_power_1m,best_power_2m,best_power_3m,best_power_4m,best_power_5m,best_power_6m,best_power_10m,best_power_20m,best_power_30m,best_power_40m,best_power_1h,best_power_2h
-0.5355420346781025,1.8087134289095834,0.9961889445398079,-0.571788941265372,0.5770766822540366,1.2616195928741838,0.9730638894937542,2.6267156721382476,0.0,695.0958162927477,687.4772076757683,638.8993555357733,498.4276517945591,396.1164420211438,339.20793440592325,247.94141785512065,229.25823396874168,230.1631376149439,223.1140101538616,207.16601047672123,192.0182258684577,181.417798657848,0.0,0.0,0.0,0.0
-0.48036031081480374,1.8087134289095834,0.7862681731078601,-0.8355308814985024,1.0674139274180692,0.2750525321603353,0.9845464782571661,3.9807922699079357,0.0,738.448759760252,731.4751799142547,673.5523582049167,506.9322488931008,355.6668713360837,295.93256997194806,231.7373546475655,214.7981855652972,196.85073387237256,180.22030510049944,179.30808160835565,169.0546059775859,155.33469579178976,0.0,0.0,0.0,0.0
-0.4810361741765918,1.8087134289095834,-0.2482784853028356,-0.002228300083669851,0.7117462492963114,0.8490677877169701,0.9824449871341331,2.522116869688126,0.0,661.8308489007122,656.17425061254,607.2500189685165,471.8341693205422,338.5276572725386,245.19555907564103,198.1597269207968,187.68983474349832,178.47296902532904,159.38071333044843,158.57257445489336,144.02620435730725,131.64946630962177,133.1388607205036,0.0,0.0,0.0
-0.7530027756074317,1.8087134289095834,0.07288142109173497,-0.857095629763773,0.522505282063154,-0.14845370022871332,0.13680749443687093,3.922539504069636,0.0,531.1717388620331,526.4913144062855,495.59309864369845,410.726707623509,335.0357066142996,236.1418293988203,208.71194498196485,184.5559709471873,177.3402446871867,178.36336046037746,169.55783624316032,149.92193405584882,120.03445123252074,0.0,0.0,0.0,0.0
-0.510482074792333,1.8087134289095834,0.18834786102800433,0.5811728652906842,0.8635470116837349,0.9529080616111819,0.890887577379023,-0.24559724340164454,0.0,661.7193611484042,655.3816531992965,616.4383465795966,513.7316175895928,424.1176380916283,275.63006089836045,224.82238463324265,199.839780040278,195.25301066268847,186.0203859292901,177.24252851654776,166.736322163598,144.64766415771768,144.96628846980414,0.0,0.0,0.0
-0.5093711301007231,1.8087134289095834,0.19146130843074632,0.3398347829762854,0.425651665366081,1.019852225240254,0.894341885660245,-0.3111197317035185,0.0,737.2884484742046,728.2486952498468,664.899455901312,503.5656959085824,349.1415082393302,287.33097393302154,207.8462954074593,205.213054392258,193.26366205856093,183.79319039779128,176.77408257177893,153.68724270256885,145.7951999340579,140.85713875773476,0.0,0.0,0.0
-0.4996955788147432,1.8087134289095834,-0.0695168240608692,0.8140529836680578,0.5920670539935339,0.9065253545272625,0.9244264948986346,-1.029540464115075,0.0,465.8748565572744,461.7247221552346,446.9817930606863,402.32995713636194,355.02958535590943,249.12354029976908,211.09250948241825,182.6900673838672,183.3149577977786,163.07691154506054,166.07786740568324,147.9088392032038,135.49876396534052,136.5973228080386,0.0,0.0,0.0
-0.7715620652671022,1.8087134289095834,1.042988541473224,-0.8794352911490654,1.090747864007904,0.06214307418922876,0.0791002940252163,0.8684409645473009,0.0,477.0604114645472,472.7141973718334,437.7346349162702,356.77602248205017,303.55109413501617,276.7638374297494,230.8845984301617,217.63655143005263,213.4570560545375,206.80480859254783,199.3747100725012,174.71623004641174,136.1574113037308,0.0,0.0,0.0,0.0
-0.7408878936060841,1.8087134289095834,-1.8369960027552779,1.047001945577932,0.7903196074120193,0.35528364502355547,0.9845464782571661,-1.1441003835566155,0.0,770.6409601315717,767.3019452454079,745.1231650180196,676.9476933612953,612.1814230728485,442.9579990373949,268.142920985086,203.5813052047748,183.00462538142017,166.61713653454672,155.71468350423174,133.48151255705753,90.29439323532272,91.1570764953153,0.0,0.0,0.0
-0.9832087562642757,1.8087134289095834,0.17106895817802997,1.6293588500822125,-1.1338575689888537,-0.7134123269019733,0.9845464782571661,-1.182265597111533,0.0,321.8838351075751,321.1283737318369,315.2861384837749,286.34452831110923,253.37847874992468,216.2270156265348,149.76858285696804,130.7589593856919,132.783417622792,123.38022545063676,114.13113902768676,105.82449824552076,68.2140033573357,0.0,0.0,0.0,0.0
-0.971521846447407,1.8087134289095834,-0.411535588458242,-1.6614657068871588,-0.16889953811264982,0.8280980276935759,0.9845464782571661,0.9960471755796635,0.0,455.45561585549166,452.32962480696096,431.3128501392408,388.83641099733046,358.07644254105327,271.7329774582737,209.31523378424384,183.1088486028211,180.85075290697648,176.2981760275742,164.03918391625623,158.48964586966298,108.94128396164592,0.0,0.0,0.0,0.0
-0.7444709169435731,1.8087134289095834,0.18624276610467985,2.528444468555949,0.8609403973482034,-0.262733774286986,0.9845464782571661,-1.1822706931027114,1.0,355.6307187327924,353.8222651578709,340.09479387799763,304.13814776876205,270.52923361736504,197.9766525043048,186.04503121791925,169.34717544542127,168.4590067393303,161.3276774689098,149.85596993348858,135.6979351195301,126.82413202627154,0.0,0.0,0.0,0.0
-0.7552933418784326,1.8087134289095834,-0.15826141877246838,0.7250872588288141,0.5516041955020111,0.6958505002423591,0.9845464782571661,-1.0063547304306222,1.0,624.5677663386689,614.216697645153,553.0562198189403,434.1362557499466,352.95938727297465,242.8010203997565,186.2367699020596,167.85862139713706,169.70801949712387,149.82746596729532,148.5259477663321,142.96523091420167,131.67877707461096,0.0,0.0,0.0,0.0
-0.7435965854388864,1.8087134289095834,0.5579347902741486,-0.8523889754267615,0.5227540574954356,0.15660829177130195,0.9845464782571661,0.9116819408435224,1.0,420.357613333653,410.9572491932722,331.1517380333712,297.3788185552033,261.6920125317836,202.18397167071413,171.5805694556703,157.99850044746202,155.39867692083016,150.57185900308843,155.46695044699632,143.1561520300931,120.7734895270889,0.0,0.0,0.0,0.0
-0.535347076461301,1.8087134289095834,-1.1397805474976466,2.2000863574029568,-1.5683085945765927,1.2387380636322998,0.9845464782571661,-1.1822706931027107,1.0,499.8167086143423,494.6143853643327,466.1910413808246,381.3317157675587,328.3299508282583,247.02920229587,198.5870911495218,171.88910586237375,165.93243047088816,161.64142507072847,153.71997858348152,122.2752141703242,102.51463284774478,84.84455362674306,88.0585821234431,0.0,0.0
1.700380943953054,1.590636910261369,-0.31976409485334445,0.050287172770047794,-0.09588681934009975,-0.35808665959956265,0.9845464782571661,-0.12343304070479992,1.0,887.5633991109285,864.7550035860244,659.8049319131925,397.1600900809318,373.8695313856052,286.77342110985563,197.2859607564555,177.94429362962188,173.615500219717,165.00870487278763,155.30193471017574,136.08610899594413,126.30116469369436,121.57488690388588,117.59302858704744,107.16834992249504,0.0
0.10874141179889922,1.590636910261369,-1.2448241299388603,0.8188590451449629,0.2509308020577931,-0.28715367329434144,-0.5737820083679778,-1.0229814676393132,1.0,538.2246357730703,535.789382330051,513.7507015845462,488.1569570614156,434.61535639003193,273.0763493194464,212.89339038521604,172.8976394381165,161.98920097514753,159.50322907670565,157.8952984878287,118.39478586726716,102.23364080726915,85.61558209588009,79.36631370821418,80.06340699127111,0.0
-0.22550570484449114,1.590636910261369,-1.3693238642572425,-0.48713790219421776,-1.479138705616676,-0.03232107731946958,-0.9010337465380905,-0.21924725898369973,1.0,512.5115740361285,509.7873173596967,491.8074250408231,421.5147967122031,345.5920915748139,311.1453151030375,227.04223308905856,165.47808437192697,152.234685756039,130.09935694148996,119.39751054699067,117.28339957540028,90.81966778163688,90.13721357837376,86.66846178628931,0.0,0.0
-0.801430484883234,1.590636910261369,-1.34686001170398,-0.2278324615318814,-0.5612175934757326,0.8839160017120603,-1.4649051337189725,-0.031657698687093304,1.0,383.8942501493924,383.102248058418,378.9301030636869,367.9722517740742,352.3855308506158,330.34201309656095,267.7895484730573,240.04079809611395,223.4874312693232,184.11555844699743,165.64686372039105,129.4107684175095,97.91805897596969,85.02075004836665,0.0,0.0,0.0
-0.47565484589356,1.590636910261369,0.006906519438638162,-0.20869370426479947,0.1695493362749859,-0.3560641225385432,-1.1459475756599353,-0.17458044222248198,1.0,348.93865279786985,347.00720387377135,328.1941099055,280.1430237244044,253.57268364236023,231.23765703329715,189.5098807802824,167.82379150855417,169.76166622778405,167.8773270156657,155.44438616804408,134.90295009586325,115.35278742678058,107.96575874791628,0.0,0.0,0.0
-0.472746545408307,1.2635221322890478,-0.09121469236544268,0.10075436028224129,0.7039895942945208,-0.31547283900716544,-1.1431001423044056,-0.4359341651983723,1.0,309.87938003870534,308.78807728351177,297.42703784471485,275.1857827773025,253.697608425718,230.14747179045204,189.85799486649208,170.54161849642287,159.41507526969673,150.5189204279106,138.30626318334888,128.02552677707112,115.80706135370016,109.22574956476474,0.0,0.0,0.0
-0.5002931162016913,1.2635221322890478,-1.0271977229284037,-0.5327435766832272,-0.024357596341905322,-0.4870592847002345,-1.1700701974638603,-0.06649778664592322,1.0,414.55682975260777,411.2935892472451,378.5383236594347,300.7109113109592,260.62858678131767,209.2851374893941,181.30320985412988,167.80646915471274,149.58722797560696,137.0253493418013,120.98528313455108,112.6189104403948,95.90455994667694,88.79070967849862,0.0,0.0,0.0
0.04605097666035195,1.2635221322890478,-1.4690592492375927,-0.11840438927071636,0.3493892019096224,-1.285447475564254,-0.6351604102873529,-0.15461503162233556,1.0,300.29090923559795,298.8729714358321,289.86152979217775,253.726069031406,211.51355791612264,160.44351936697163,129.1421682961299,114.2267822157468,99.87699019122311,95.84153241968664,92.1684870563703,88.69708061404921,81.57230305609166,79.41669836721196,75.33256130460057,67.80051209936005,0.0
0.6472884020895461,1.2635221322890478,-0.3755621368536188,-0.3232851047978866,0.49385325893945237,-0.43163292818079196,-0.046506140056064,0.23797810041367135,1.0,530.258469042278,529.1229066542141,521.1095805456814,491.275277431554,459.4057675791585,353.9620068620467,261.62190364808947,238.251639855382,221.88336850123923,204.34985022831856,191.63740399297563,165.30013555796347,136.7669116228248,122.24732771681994,111.73738910816596,101.5067075242697,0.0
1.011981090137761,1.2635221322890478,0.4734631769556396,-0.27523083634443185,0.5629191670197841,-0.349707609797349,0.31055398139006984,0.717435930879583,1.0,499.8191163695035,494.81771175955646,454.8115296872482,369.3121824103649,296.14715223101484,238.0656118467328,208.26008589771288,199.26307653648627,187.2377675131229,178.40916296631383,173.21289603157942,145.66614300933182,136.4743538547506,134.55583011485012,132.57830750092327,128.8713879193285,0.0
-0.22267094611444663,1.2635221322890478,-0.11153202701649442,0.12694553721554466,0.6976305905460084,-0.33316075936758066,-0.8982583157998514,0.33494658325512777,1.0,488.5677852925353,487.3601143557356,480.2823048956511,472.1027569580644,445.6279450062044,347.6417014878051,243.16067547502283,203.79148029064507,172.0270701377288,166.55380115916995,156.84134620133304,139.5330371652222,125.10227899642965,108.22264364715114,103.28776666913564,0.0,0.0
-1.4784887139777527,1.2635221322890478,-4.77161914711159,-0.31181891163474784,-2.0367906056465466,-1.9249549674659638,-2.127793372033836,0.42895611982130977,1.0,26.73270084694284,26.33881588060453,22.893664576485367,16.185403531774007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.26140273915246887,0.9364073543167265,-0.24297178539461323,-0.3409597454539407,0.28621844098462984,-0.18120417731122448,0.9845464782571661,0.7520571341572326,1.0,355.5864460566448,350.8864290315753,327.50926356173613,279.6439228599437,239.48410242647515,214.99058732219865,177.0348601379536,167.73037009913654,158.96604157319112,153.4890048170334,137.75786187045043,121.73648793589004,105.38718448891414,97.1904562245384,97.0497591279988,0.0,0.0
-0.27154752828235146,0.9364073543167265,-0.13900139623359328,-0.3252516237805672,0.6102543510143617,-0.20493453006787735,0.9586584145049563,1.6504223818427644,1.0,369.74068955353886,365.9864238167153,337.2782578447129,273.8150688588521,238.301864188284,216.7903931033272,191.7849393452025,172.7424139657374,158.2433110621891,146.97866875223784,140.5871074606492,125.81162688070565,110.9630283682143,104.6577170758713,102.5417302131872,0.0,0.0
-0.2617806985659785,0.9364073543167265,-0.26351588757564254,0.15418834284167424,0.5569393910445704,-0.2426074282325042,0.9835819794127434,0.8388800081120449,1.0,432.6767490951064,430.7774074541645,414.4174540109256,374.3355578768591,327.62373075467497,254.2752494376802,216.5321318078124,203.27109093971933,190.8089004586523,178.01306826367906,164.68588792468992,139.74558663714856,121.0487826159087,116.4289922288802,103.0158326402464,0.0,0.0
3.4429964363141505,0.9364073543167265,-0.19463731876620383,-0.30137344761661133,0.8476602921435662,-1.3003589687977501,0.9845464782571661,1.6610462755060376,1.0,659.5695437449282,654.7517836797034,626.9073187568556,560.156527995914,514.4848225931667,343.31491367569186,272.8733846825465,201.07852424832143,159.35017128025893,155.96262783044642,150.369248765366,136.6620050272039,126.82208950081603,126.77268655405132,123.68062995196412,107.75686907358173,99.91589841202467
-0.2634828485619261,0.7183308356685123,-0.13957911553610797,-0.4389594251247474,0.4636518474912975,-0.17407713048497825,-1.3605050790024706,2.43481400382367,1.0,400.6821440660245,398.37719213555744,376.5674335597877,318.53870115512063,284.78137075760765,244.2674264701573,188.5742114316808,171.92417502986498,162.5445165610385,156.5200972214596,149.2917488061268,129.96618426754577,113.6271235760294,111.0903479211114,103.64288119192491,0.0,0.0
-0.26342246755821985,0.7183308356685123,-0.8098910811783514,0.12903437667856837,0.2152351742258704,-0.7076380768819537,-1.3604668765586185,0.5427134157211583,1.0,379.8668890348292,377.2797487416352,362.2478582087289,315.7308561923383,271.7916887018949,255.2493032262456,215.3420980520671,195.7421672278414,175.6065008833155,164.7618930641788,153.9898288498939,140.7796799482613,118.89839642129304,92.97519986856038,87.36697449314002,0.0,0.0
1.6299252633612797,0.7183308356685123,-0.31904770575552044,-0.32342788957528107,-0.40735706389948784,-0.1522060432085918,-0.16256512031685336,0.35101118134419784,1.0,693.9348816416664,689.0342523830358,654.1279082143362,549.6745544554423,448.1782050421162,270.9850410783951,228.30535217298663,202.28325788794933,192.44140549096315,184.15918143551264,188.3412142429609,163.52868214311465,146.16881757109786,136.27459397773708,122.34989060827614,95.73598160503376,0.0
1.941693252725378,0.7183308356685123,0.10203140797232649,-0.3873898988179828,0.8626016906416725,-1.1083193194936194,0.03468729977496122,0.8635005824305897,1.0,515.0664539487782,512.4554194315539,490.4158897718127,430.2795322517461,373.2745622701857,272.1799113458136,208.9402319237769,196.31286757631824,182.59617725916524,184.16530529630225,176.37344325500715,165.89715112488182,152.4194360206088,140.90775182193033,130.95680607326133,115.77139915980744,0.0
-0.33542113901732934,0.7183308356685123,-0.38664752334789365,0.15309138351138818,0.5343845537247071,-0.48652385095507383,-1.406019700046597,0.24217819472038718,1.0,331.45301303314585,330.3755325471611,321.6587008979556,284.55112522394006,274.00405639528907,211.08279245315825,178.740671137404,172.00211802619413,162.07500757200654,151.85820106094465,142.8889239566611,127.02285186292876,109.61792321519192,99.95164934907116,93.11845521274016,0.0,0.0
-0.11860471009557182,0.7183308356685123,-0.47087971158581826,-0.5020782075352964,0.5791941522256476,-0.19957499698706857,-1.2688421616863792,0.2773823134875145,1.0,503.25264406633255,498.2914743230581,466.5291845707864,381.099088865529,332.5271852729183,264.03249324735305,221.0200116609053,192.2909653475994,191.8735750170393,184.85556995848543,169.20949820943815,132.8053169993786,116.00177212274822,109.35758623594208,101.41817528299734,0.0,0.0
-0.3169329967730215,0.7183308356685123,-0.47690312834807536,-0.08309271064017235,0.2800720376106968,-0.300999786056388,-1.3943224414276807,-0.04541826657898977,1.0,464.88113771351874,461.2282227429436,427.32938191708615,347.3922269239,308.0695604444745,262.9273512845453,210.9398492434116,162.80893334596857,148.21128098512733,142.34820316709224,135.29956410111149,119.12165661096542,107.70474698127596,105.32534167567307,97.83164503923447,0.0,0.0
0.5463070548629445,0.7183308356685123,-0.3919933388660474,-0.2754927415559033,0.8900574337792475,-0.192209889076923,-0.8481592844830457,-0.09627996884949885,1.0,373.6086953405693,368.79020657856574,358.5983563499005,347.2908123540691,328.87178240794435,256.73055131079235,226.6735141320686,194.5510633342436,186.3768250995849,173.5938264712597,169.10105374128122,134.7343116378309,117.8897382646588,105.05915532351496,99.38094848481168,101.69890294339528,0.0
-0.6199296242260344,0.5002543170202981,-0.1687694605281827,-0.3098575424070048,0.9160047995231188,0.0005855790282144852,-1.5860253104960185,0.15874093806809933,1.0,609.8980968885559,605.427454017078,574.7072983933805,474.30834794356497,376.71235985953103,323.1210899631715,220.69068510994987,197.1214264723617,184.34091661645527,165.29456715469337,169.05011845977538,158.53216826739958,123.95648817684258,0.0,0.0,0.0,0.0
1.5423362581970457,0.5002543170202981,-0.20463782468966296,0.3004246619852116,-0.30789895634582626,0.21601672807564098,-0.21798178858135095,-0.65617515629745,1.0,780.9515779161632,775.0118936766776,728.1639398930321,598.2455834245956,483.5473287652837,294.7395691309887,235.0236239386616,205.58378196366283,191.25981444953948,186.7807851079233,177.99053481576388,153.1632525923204,137.64538801817585,125.32747816699468,115.01400800730416,105.9604721830002,0.0
-0.3346184107004006,0.5002543170202981,-0.5528075881421317,-0.40422896409681625,-1.0511455471469466,0.3784168510157015,-1.4055118220456726,0.1698415158650829,1.0,493.2825979737404,488.5891535365592,456.7627411083957,362.07106638769744,298.59705784676805,224.1283351223024,191.41720599264363,182.3292495168513,169.6876515824615,153.06264222880452,142.79884743108084,128.57264465903162,104.13856355306604,100.13234457289404,98.29161500190206,0.0,0.0
-0.328141301763262,0.5002543170202981,-0.9485745349006719,0.18364517697656782,0.259226882005245,-0.04710768160330084,-1.401413821427794,-0.47704326784693496,1.0,452.3811149955308,444.7025143033795,408.3314794608192,346.8836098878135,269.8826899166348,219.42575171634184,182.3771132716745,170.9599812966652,162.24578729716194,148.13473519756104,140.37918695948636,121.66488508767289,104.12913760660253,87.73203855689906,84.76696560337598,0.0,0.0
-0.3435098189800701,0.5002543170202981,-0.6588601651012149,-0.26601240248921476,0.18544773451162988,0.043170788794993066,-1.411137325179482,-0.3848134061773333,1.0,354.9157943575807,350.33336450275243,322.45997816314,264.9843402066627,228.62615512608733,203.2248996870941,180.42422842345496,172.53894868443726,164.9186725110298,150.9964054494332,142.58189414131152,134.0144550016969,111.3769653485494,100.67963748209137,93.4036653458098,0.0,0.0
-0.10603954507641383,0.17313953904797671,-0.3702932180536627,-0.27635790696312007,-1.304719581011234,0.444503380036755,-1.260892310215299,-0.3234211542279521,1.0,527.7866124257743,524.3028335215783,502.71238542828667,450.4055907916436,395.381105183409,278.00968251233843,206.27784018329163,193.88454147588337,180.69205680211687,168.56284681580752,156.23573086017356,146.16271808778978,121.76166055602508,114.22446751281949,107.1086786563802,80.01499330921753,0.0
-0.2633759998861951,0.17313953904797671,0.1461373072555118,0.09751718995114152,0.32859123234859455,0.41109691877381205,-1.3604374769375038,-0.34482885392354723,1.0,419.7025091016424,416.7720820761312,395.18476896662025,347.2178618396475,300.48894439605806,272.0013809614,222.9494966590233,213.44732298229485,186.9970435753536,179.82750611756637,177.37268453153268,151.1905308205352,126.93211669889637,117.7532539920449,111.62957974622002,0.0,0.0
4.172651891495392,0.17313953904797671,0.5124442162218856,-0.01491077448197077,0.1588679385536142,-0.18950969645770646,0.9845464782571661,-0.4758931704558007,1.0,499.2151547783268,493.9424175669466,458.0518592965223,382.8534129716783,308.3746875173007,278.57024174844906,190.98841570438293,183.08112837360665,175.22007923332282,165.83429858802322,166.2034359104224,152.45590454456183,141.71905848961435,140.95099439835832,138.2556225101157,128.57846611678792,121.64660130575383
2.8920721394094184,0.17313953904797671,-0.2296622028901306,-0.38020128411949267,0.12684465385602106,-0.2790216389760722,0.2788716421514782,0.8748137257775249,1.0,477.82858088507993,473.26683599661226,445.7233042957786,366.74701894132176,296.227286786106,223.64397971132,199.66645954222693,178.80563935498117,161.22674069954945,149.13856238620096,145.46460202895983,140.70284171444624,137.78690006623972,133.4407335720306,125.99264409740805,111.42558491004506,99.8316411127108
-0.0904419696408597,0.17313953904797671,-0.0437505997562222,-0.3572773423130793,0.7086747308789505,0.353145478053809,-1.3646692241308236,1.3801970498591887,1.0,437.7133906757553,435.8550691500165,421.0379129519624,363.0596234161772,296.16556156390124,259.5971180558574,211.3174149614984,185.98126449106417,173.97503381688446,173.25017296486956,164.66838153165315,145.31576903762368,117.93249440995152,117.51371370046432,110.3620023118607,0.0,0.0
0.9714699439611244,0.17313953904797671,0.5799198718574183,0.2226024024797049,0.8849005548293578,0.09720817914091677,-0.779493240855205,-0.08475776113081838,1.0,755.2667139422249,749.4989220094118,710.360651298729,594.7256541406899,484.04088976954506,288.2459728867528,233.462713254978,208.30296696503464,204.64909936122783,195.67207412716945,185.93803781071915,166.82683584735574,150.5285420226284,140.27879340460677,133.14354786719542,124.34427677770324,0.0
0.2212433190373133,-0.15397523892434462,-0.08695523185042404,-0.2423734362844248,0.9641891412134097,-0.05253873965387537,-1.1929122799450018,0.1293737710713719,1.0,461.9651885076712,458.9493555368573,433.2892391408386,384.044530222823,344.9583219125839,258.76670069515046,205.5080465009319,171.9388691839226,182.12569028066844,168.3709010565843,159.3246125532617,146.3953577591449,118.92152102627904,117.9746923583203,113.55939803593432,0.0,0.0
0.04057133596654872,-0.15397523892434462,-0.03812579465756516,-0.5159349162723591,0.4322897217137596,-0.04232433366741582,-1.292473179478725,0.316159556812077,1.0,717.1025607768511,711.1942261706107,669.436899869133,551.7881356858722,440.930352485315,296.4484303821063,236.60198791683567,205.8994396678742,186.18388518281253,185.50333497577645,177.7679851467307,148.56107330971372,130.58076187537674,118.43496228660464,113.7601953073346,0.0,0.0
0.5357918271028123,-0.15397523892434462,-0.2985206866173469,0.8313966474645603,0.7228287821789551,0.43495819303561417,-1.019577533307912,-1.0876429572997106,1.0,791.5472970080796,784.9281647938067,740.0024922477436,610.1323410107369,487.655855866367,305.7959497666521,209.28160505959235,183.57356304175752,176.21814409337972,174.78910886677056,168.06259908330824,144.79543807092105,128.12471432580165,119.91885096751334,115.16578636337418,109.59935981126068,0.0
0.5477563846574571,-0.15397523892434462,0.10816995048432385,-0.008389620624609276,0.9499606602755355,0.5209963675395295,-1.0129843576953055,-0.7026893776984451,1.0,837.0590914288314,832.6156564240404,783.6662032138485,646.78704184968,516.371040328718,295.1665261435823,219.4397251675105,191.8001278589402,185.2847789176384,179.28572121582272,168.0042593941429,146.16217152782,135.31332782263655,126.90567828559618,127.9080431082968,117.34775505758194,0.0
0.2226567037386544,-0.15397523892434462,0.39584831997918946,-0.12355994625736333,0.809785003540719,0.42727607088194697,-1.1921334217631132,-0.4462504944782712,1.0,394.8114201924475,390.55339131870267,360.88920259248727,322.0592033372542,287.05073370526014,273.46818168483355,229.45346849913705,201.21347188990097,193.1322467424773,177.70195976873725,172.94633581199807,155.11904331895047,141.52061002132356,135.31270952167804,128.11201032271526,0.0,0.0
-0.2398637766989198,-0.3720517575725588,0.10224373101262543,0.08643353256686301,0.7096563760936694,0.3199368698578809,-1.4470094368622468,-0.5561968706034156,1.0,450.1872544758006,444.5874650673653,410.1583567438064,329.4331061100336,308.76259932496794,278.8650514694379,249.19822953219767,225.6586502370849,212.75645846397805,183.65101952098016,164.37759466492048,134.23659458737066,127.3071352848822,119.5544784215871,113.55454219027844,0.0,0.0
